individualid,originalid,Traitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,Trait,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,locationtext,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1sex,Temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2sex,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,figuretable,citation,doi,curatedbycitation,curatedbydoi,submittedby,contributoremail,notes,published,embargorelease,curve_ID
NA,NA,development time,mean duration of life stage,NA,NA,13.87,days,0.35,0.35,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Awaji Island Japan,colony,NA,NA,0,decimal,34.383333,134.833333,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,male,20,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,3
NA,NA,development time,mean duration of life stage,NA,NA,15.12,days,0.99,0.99,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Awaji Island Japan,colony,NA,NA,0,decimal,34.383333,134.833333,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,20,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,3
NA,NA,development time,mean duration of life stage,NA,NA,10.62,days,0.88,0.88,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Awaji Island Japan,colony,NA,NA,0,decimal,34.383333,134.833333,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,male,25,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,3
NA,NA,development time,mean duration of life stage,NA,NA,11.74,days,1.28,1.28,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Awaji Island Japan,colony,NA,NA,0,decimal,34.383333,134.833333,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,25,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,3
NA,NA,development time,mean duration of life stage,NA,NA,7.6,days,0.74,0.74,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Awaji Island Japan,colony,NA,NA,0,decimal,34.383333,134.833333,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,male,30,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,3
NA,NA,development time,mean duration of life stage,NA,NA,8.23,days,1.31,1.31,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Awaji Island Japan,colony,NA,NA,0,decimal,34.383333,134.833333,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,30,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,3
NA,NA,development time,mean duration of life stage,NA,NA,15.29,days,0.95,0.95,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karachi Pakistan,colony,NA,NA,0,decimal,24.86,67.01,Aedes aegypti,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile,male,20,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,4
NA,NA,development time,mean duration of life stage,NA,NA,16.6,days,0.84,0.84,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karachi Pakistan,colony,NA,NA,0,decimal,24.86,67.01,Aedes aegypti,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile,female,20,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,4
NA,NA,development time,mean duration of life stage,NA,NA,10.23,days,1.25,1.25,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karachi Pakistan,colony,NA,NA,0,decimal,24.86,67.01,Aedes aegypti,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile,male,25,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,4
NA,NA,development time,mean duration of life stage,NA,NA,10.38,days,1.28,1.28,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karachi Pakistan,colony,NA,NA,0,decimal,24.86,67.01,Aedes aegypti,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile,female,25,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,4
NA,NA,development time,mean duration of life stage,NA,NA,8.2,days,0.87,0.87,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karachi Pakistan,colony,NA,NA,0,decimal,24.86,67.01,Aedes aegypti,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile,male,30,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,4
NA,NA,development time,mean duration of life stage,NA,NA,8.21,days,1.18,1.18,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Karachi Pakistan,colony,NA,NA,0,decimal,24.86,67.01,Aedes aegypti,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile,female,30,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,4
NA,NA,development time,mean duration of life stage,NA,NA,13.85,days,0.74,0.74,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Makassar Indonesia,colony,NA,NA,0,decimal,-5.16186,19.436164,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,male,20,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,5
NA,NA,development time,mean duration of life stage,NA,NA,14.19,days,1.06,1.06,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Makassar Indonesia,colony,NA,NA,0,decimal,-5.16186,19.436164,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,20,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,5
NA,NA,development time,mean duration of life stage,NA,NA,10,days,0.54,0.54,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Makassar Indonesia,colony,NA,NA,0,decimal,-5.16186,19.436164,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,male,25,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,5
NA,NA,development time,mean duration of life stage,NA,NA,10.52,days,0.98,0.98,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Makassar Indonesia,colony,NA,NA,0,decimal,-5.16186,19.436164,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,25,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,5
NA,NA,development time,mean duration of life stage,NA,NA,7.55,days,0.6,0.6,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Makassar Indonesia,colony,NA,NA,0,decimal,-5.16186,19.436164,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,male,30,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,5
NA,NA,development time,mean duration of life stage,NA,NA,7.67,days,0.66,0.66,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Makassar Indonesia,colony,NA,NA,0,decimal,-5.16186,19.436164,Aedes albopictus,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,juvenile,female,30,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,5
NA,NA,development time,mean duration of life stage,NA,NA,14.83,days,1.7,1.7,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Surabaya Indonesia,colony,NA,NA,0,decimal,-7.245833,112.737778,Aedes aegypti,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile,male,20,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,6
NA,NA,development time,mean duration of life stage,NA,NA,16.09,days,1.81,1.81,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Surabaya Indonesia,colony,NA,NA,0,decimal,-7.245833,112.737778,Aedes aegypti,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile,female,20,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,6
NA,NA,development time,mean duration of life stage,NA,NA,10.18,days,0.96,0.96,sd,NA,NA,NA,NA,NA,NA,terrestrial,laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Surabaya Indonesia,colony,NA,NA,0,decimal,-7.245833,112.737778,Aedes aegypti,NA,NA,NA,50,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile,male,25,Celsius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,table 1,Kamimura et al. 2002. Effect of temperature on the development of Aedes aegypti and Aedes albopictus. Med. Entomol. Zool. 53: 53-58.,10.7601/mez.53.53_1,NA,NA,Paul Huxley,phuxly@gmail.com,NA,TRUE,NA,6
